
Epoch 1:
features.0.0.weight: max=0.441912, mean=0.080115
classifier.bias: max=0.067720, mean=0.024011

Epoch 571:
features.0.0.weight: max=0.407850, mean=0.095442
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.140072, mean=0.039632
features.0.1.bias: max=0.082889, mean=0.028202
features.1.0.weight: max=0.041355, mean=0.005542
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.089723, mean=0.030810
features.1.1.bias: max=0.081889, mean=0.029333
classifier.weight: max=0.173853, mean=0.054506
classifier.bias: max=0.094493, mean=0.039640

Epoch 572:
features.0.0.weight: max=0.605246, mean=0.081918
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.166756, mean=0.035787
features.0.1.bias: max=0.131028, mean=0.032105
features.1.0.weight: max=0.064646, mean=0.005048
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.047906, mean=0.016320
features.1.1.bias: max=0.037291, mean=0.015089
classifier.weight: max=0.122298, mean=0.023691
classifier.bias: max=0.049616, mean=0.016655

Epoch 573:
features.0.0.weight: max=0.521007, mean=0.063278
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.157572, mean=0.047155
features.0.1.bias: max=0.076852, mean=0.030358
features.1.0.weight: max=0.039421, mean=0.005522
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.062514, mean=0.019813
features.1.1.bias: max=0.053172, mean=0.020466
classifier.weight: max=0.100945, mean=0.033582
classifier.bias: max=0.043504, mean=0.024771

Epoch 574:
features.0.0.weight: max=0.538645, mean=0.120484
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.119126, mean=0.040227
features.0.1.bias: max=0.069892, mean=0.030748
features.1.0.weight: max=0.037481, mean=0.004942
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.046703, mean=0.016104
features.1.1.bias: max=0.049568, mean=0.017706
classifier.weight: max=0.093388, mean=0.031992
classifier.bias: max=0.048826, mean=0.024679

Epoch 575:
features.0.0.weight: max=0.464108, mean=0.061174
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.150917, mean=0.031482
features.0.1.bias: max=0.102230, mean=0.023526
features.1.0.weight: max=0.043718, mean=0.004439
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.065622, mean=0.022861
features.1.1.bias: max=0.063334, mean=0.023668
classifier.weight: max=0.177893, mean=0.038092
classifier.bias: max=0.097364, mean=0.028853

Epoch 576:
features.0.0.weight: max=0.649470, mean=0.129153
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.311258, mean=0.065162
features.0.1.bias: max=0.150706, mean=0.042116
features.1.0.weight: max=0.056204, mean=0.007658
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.077114, mean=0.030475
features.1.1.bias: max=0.069662, mean=0.027769
classifier.weight: max=0.207311, mean=0.049462
classifier.bias: max=0.104013, mean=0.036624

Epoch 577:
features.0.0.weight: max=0.307877, mean=0.066197
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.060468, mean=0.024336
features.0.1.bias: max=0.045542, mean=0.019427
features.1.0.weight: max=0.029884, mean=0.003973
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.045222, mean=0.017453
features.1.1.bias: max=0.036710, mean=0.015274
classifier.weight: max=0.105727, mean=0.025991
classifier.bias: max=0.046171, mean=0.018030

Epoch 578:
features.0.0.weight: max=0.798012, mean=0.098867
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.178478, mean=0.043993
features.0.1.bias: max=0.140343, mean=0.034242
features.1.0.weight: max=0.038706, mean=0.005227
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.049486, mean=0.018275
features.1.1.bias: max=0.033261, mean=0.013428
classifier.weight: max=0.116300, mean=0.035966
classifier.bias: max=0.042918, mean=0.024271

Epoch 579:
features.0.0.weight: max=0.882263, mean=0.137284
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.095662, mean=0.031458
features.0.1.bias: max=0.086231, mean=0.027425
features.1.0.weight: max=0.033931, mean=0.004470
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.054834, mean=0.023164
features.1.1.bias: max=0.046552, mean=0.021667
classifier.weight: max=0.092468, mean=0.035577
classifier.bias: max=0.043803, mean=0.025836

Epoch 580:
features.0.0.weight: max=0.241032, mean=0.059088
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.132197, mean=0.034298
features.0.1.bias: max=0.090322, mean=0.021209
features.1.0.weight: max=0.034949, mean=0.004607
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.089477, mean=0.035571
features.1.1.bias: max=0.090843, mean=0.035738
classifier.weight: max=0.150785, mean=0.049458
classifier.bias: max=0.070072, mean=0.035139

Epoch 581:
features.0.0.weight: max=0.587556, mean=0.084563
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.085318, mean=0.035247
features.0.1.bias: max=0.076180, mean=0.027590
features.1.0.weight: max=0.035536, mean=0.004753
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.053740, mean=0.016752
features.1.1.bias: max=0.062373, mean=0.018749
classifier.weight: max=0.103136, mean=0.025979
classifier.bias: max=0.045843, mean=0.021119

Epoch 582:
features.0.0.weight: max=0.676581, mean=0.076986
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.188850, mean=0.034885
features.0.1.bias: max=0.088403, mean=0.029127
features.1.0.weight: max=0.049844, mean=0.004465
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.073551, mean=0.024053
features.1.1.bias: max=0.069523, mean=0.024415
classifier.weight: max=0.132825, mean=0.041730
classifier.bias: max=0.075171, mean=0.031246

Epoch 583:
features.0.0.weight: max=0.361335, mean=0.064488
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.117501, mean=0.039200
features.0.1.bias: max=0.056269, mean=0.023737
features.1.0.weight: max=0.036197, mean=0.004851
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.063584, mean=0.016958
features.1.1.bias: max=0.055501, mean=0.015431
classifier.weight: max=0.117505, mean=0.030973
classifier.bias: max=0.048377, mean=0.020915

Epoch 584:
features.0.0.weight: max=0.516139, mean=0.093678
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.217937, mean=0.044473
features.0.1.bias: max=0.110106, mean=0.032242
features.1.0.weight: max=0.033414, mean=0.004654
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.043107, mean=0.015066
features.1.1.bias: max=0.054158, mean=0.016923
classifier.weight: max=0.100895, mean=0.019814
classifier.bias: max=0.055566, mean=0.015336

Epoch 585:
features.0.0.weight: max=0.573118, mean=0.090962
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.097224, mean=0.029375
features.0.1.bias: max=0.056673, mean=0.024298
features.1.0.weight: max=0.040908, mean=0.005002
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.105827, mean=0.027153
features.1.1.bias: max=0.101474, mean=0.025825
classifier.weight: max=0.156516, mean=0.048696
classifier.bias: max=0.077988, mean=0.037671

Epoch 586:
features.0.0.weight: max=0.523478, mean=0.069139
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.116301, mean=0.036265
features.0.1.bias: max=0.054950, mean=0.022718
features.1.0.weight: max=0.031078, mean=0.004163
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.060491, mean=0.015980
features.1.1.bias: max=0.049447, mean=0.014502
classifier.weight: max=0.091047, mean=0.034858
classifier.bias: max=0.037528, mean=0.024058

Epoch 587:
features.0.0.weight: max=0.555595, mean=0.071831
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.113172, mean=0.037596
features.0.1.bias: max=0.092937, mean=0.030041
features.1.0.weight: max=0.043305, mean=0.004066
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.082636, mean=0.033459
features.1.1.bias: max=0.099132, mean=0.035013
classifier.weight: max=0.183872, mean=0.041750
classifier.bias: max=0.096569, mean=0.032203

Epoch 588:
features.0.0.weight: max=0.620301, mean=0.085888
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.111054, mean=0.034203
features.0.1.bias: max=0.081129, mean=0.026899
features.1.0.weight: max=0.041658, mean=0.004364
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.081765, mean=0.022249
features.1.1.bias: max=0.090059, mean=0.024965
classifier.weight: max=0.148682, mean=0.038650
classifier.bias: max=0.082241, mean=0.030875

Epoch 589:
features.0.0.weight: max=0.482292, mean=0.073415
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.112378, mean=0.028048
features.0.1.bias: max=0.060428, mean=0.022094
features.1.0.weight: max=0.036782, mean=0.004692
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.042799, mean=0.015034
features.1.1.bias: max=0.045620, mean=0.015786
classifier.weight: max=0.109351, mean=0.025533
classifier.bias: max=0.052662, mean=0.017226

Epoch 590:
features.0.0.weight: max=1.064675, mean=0.091236
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.178284, mean=0.037637
features.0.1.bias: max=0.097774, mean=0.023858
features.1.0.weight: max=0.058011, mean=0.004669
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.073366, mean=0.020959
features.1.1.bias: max=0.064759, mean=0.020337
classifier.weight: max=0.110867, mean=0.036709
classifier.bias: max=0.066484, mean=0.027555

Epoch 591:
features.0.0.weight: max=0.501934, mean=0.058611
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.152082, mean=0.037488
features.0.1.bias: max=0.080660, mean=0.024706
features.1.0.weight: max=0.054086, mean=0.005754
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.092662, mean=0.031091
features.1.1.bias: max=0.074186, mean=0.027398
classifier.weight: max=0.130738, mean=0.037310
classifier.bias: max=0.059786, mean=0.025809

Epoch 592:
features.0.0.weight: max=0.924521, mean=0.087993
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.234824, mean=0.044348
features.0.1.bias: max=0.109129, mean=0.028187
features.1.0.weight: max=0.043565, mean=0.004357
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.071212, mean=0.025297
features.1.1.bias: max=0.072516, mean=0.024327
classifier.weight: max=0.125163, mean=0.044999
classifier.bias: max=0.055186, mean=0.034932

Epoch 593:
features.0.0.weight: max=0.366138, mean=0.070408
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.264294, mean=0.041612
features.0.1.bias: max=0.125391, mean=0.024636
features.1.0.weight: max=0.030533, mean=0.004393
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.049973, mean=0.021191
features.1.1.bias: max=0.044909, mean=0.019915
classifier.weight: max=0.093522, mean=0.031225
classifier.bias: max=0.061402, mean=0.022867

Epoch 594:
features.0.0.weight: max=0.515522, mean=0.073676
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.104705, mean=0.027424
features.0.1.bias: max=0.065819, mean=0.021540
features.1.0.weight: max=0.044920, mean=0.005030
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.074190, mean=0.019952
features.1.1.bias: max=0.058030, mean=0.018023
classifier.weight: max=0.118072, mean=0.039699
classifier.bias: max=0.055970, mean=0.028783

Epoch 595:
features.0.0.weight: max=0.693500, mean=0.076409
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.115065, mean=0.033656
features.0.1.bias: max=0.075298, mean=0.026546
features.1.0.weight: max=0.048969, mean=0.004241
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.055903, mean=0.023827
features.1.1.bias: max=0.058403, mean=0.024657
classifier.weight: max=0.167099, mean=0.054948
classifier.bias: max=0.079640, mean=0.042406

Epoch 596:
features.0.0.weight: max=0.417313, mean=0.079429
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.112247, mean=0.028668
features.0.1.bias: max=0.085046, mean=0.024133
features.1.0.weight: max=0.024517, mean=0.004055
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.056227, mean=0.019502
features.1.1.bias: max=0.057863, mean=0.020081
classifier.weight: max=0.124743, mean=0.027629
classifier.bias: max=0.062356, mean=0.020356

Epoch 597:
features.0.0.weight: max=0.402641, mean=0.058936
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.104644, mean=0.031212
features.0.1.bias: max=0.054328, mean=0.022051
features.1.0.weight: max=0.023247, mean=0.003289
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.028109, mean=0.011895
features.1.1.bias: max=0.036912, mean=0.013854
classifier.weight: max=0.092366, mean=0.023107
classifier.bias: max=0.048442, mean=0.018017

Epoch 598:
features.0.0.weight: max=0.252242, mean=0.076523
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.222806, mean=0.058191
features.0.1.bias: max=0.100765, mean=0.035362
features.1.0.weight: max=0.053637, mean=0.006432
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.117917, mean=0.039827
features.1.1.bias: max=0.100803, mean=0.036154
classifier.weight: max=0.255219, mean=0.044452
classifier.bias: max=0.117971, mean=0.030764

Epoch 599:
features.0.0.weight: max=0.589849, mean=0.083219
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.158585, mean=0.037629
features.0.1.bias: max=0.081478, mean=0.027106
features.1.0.weight: max=0.035264, mean=0.004901
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.062789, mean=0.017708
features.1.1.bias: max=0.049376, mean=0.018094
classifier.weight: max=0.154272, mean=0.045413
classifier.bias: max=0.079686, mean=0.036203

Epoch 600:
features.0.0.weight: max=0.357705, mean=0.083288
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.119530, mean=0.035830
features.0.1.bias: max=0.071575, mean=0.031268
features.1.0.weight: max=0.035881, mean=0.004483
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.072799, mean=0.019823
features.1.1.bias: max=0.066378, mean=0.020181
classifier.weight: max=0.115018, mean=0.034982
classifier.bias: max=0.071179, mean=0.025854

Epoch 601:
features.0.0.weight: max=0.644610, mean=0.097072
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.166022, mean=0.039009
features.0.1.bias: max=0.124357, mean=0.025466
features.1.0.weight: max=0.033694, mean=0.004331
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.041513, mean=0.017750
features.1.1.bias: max=0.045395, mean=0.016410
classifier.weight: max=0.106972, mean=0.032246
classifier.bias: max=0.045605, mean=0.021968

Epoch 602:
features.0.0.weight: max=0.653444, mean=0.084110
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.167124, mean=0.047796
features.0.1.bias: max=0.077816, mean=0.027196
features.1.0.weight: max=0.054901, mean=0.005285
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.064985, mean=0.020833
features.1.1.bias: max=0.078701, mean=0.024137
classifier.weight: max=0.123515, mean=0.040011
classifier.bias: max=0.064499, mean=0.032570

Epoch 603:
features.0.0.weight: max=0.361064, mean=0.082451
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.156290, mean=0.038174
features.0.1.bias: max=0.079927, mean=0.028554
features.1.0.weight: max=0.035116, mean=0.004522
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.059945, mean=0.026316
features.1.1.bias: max=0.059608, mean=0.028515
classifier.weight: max=0.097533, mean=0.031871
classifier.bias: max=0.048227, mean=0.024999

Epoch 604:
features.0.0.weight: max=0.213010, mean=0.058339
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.092722, mean=0.031846
features.0.1.bias: max=0.080710, mean=0.026263
features.1.0.weight: max=0.033867, mean=0.004503
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.059959, mean=0.019416
features.1.1.bias: max=0.055893, mean=0.020004
classifier.weight: max=0.150366, mean=0.041980
classifier.bias: max=0.081973, mean=0.033728

Epoch 605:
features.0.0.weight: max=0.489211, mean=0.094689
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.147551, mean=0.051868
features.0.1.bias: max=0.125578, mean=0.032826
features.1.0.weight: max=0.045849, mean=0.005554
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.063188, mean=0.019530
features.1.1.bias: max=0.056434, mean=0.018421
classifier.weight: max=0.153722, mean=0.038201
classifier.bias: max=0.081765, mean=0.026182

Epoch 606:
features.0.0.weight: max=0.624203, mean=0.089041
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.102843, mean=0.031517
features.0.1.bias: max=0.151110, mean=0.024576
features.1.0.weight: max=0.038128, mean=0.004402
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.070513, mean=0.020505
features.1.1.bias: max=0.055042, mean=0.020605
classifier.weight: max=0.100961, mean=0.027768
classifier.bias: max=0.043593, mean=0.020504

Epoch 607:
features.0.0.weight: max=0.273101, mean=0.060053
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.109898, mean=0.038677
features.0.1.bias: max=0.063541, mean=0.020399
features.1.0.weight: max=0.054926, mean=0.005262
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.051805, mean=0.018923
features.1.1.bias: max=0.047478, mean=0.016108
classifier.weight: max=0.148893, mean=0.037371
classifier.bias: max=0.065929, mean=0.024869

Epoch 608:
features.0.0.weight: max=0.612892, mean=0.090306
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.109430, mean=0.027238
features.0.1.bias: max=0.092575, mean=0.027926
features.1.0.weight: max=0.039198, mean=0.004338
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.056041, mean=0.019461
features.1.1.bias: max=0.057100, mean=0.020336
classifier.weight: max=0.143993, mean=0.035683
classifier.bias: max=0.069178, mean=0.029446

Epoch 609:
features.0.0.weight: max=0.320995, mean=0.091762
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.164687, mean=0.032573
features.0.1.bias: max=0.074919, mean=0.023284
features.1.0.weight: max=0.041382, mean=0.004617
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.056441, mean=0.018441
features.1.1.bias: max=0.056553, mean=0.018961
classifier.weight: max=0.097535, mean=0.033201
classifier.bias: max=0.047359, mean=0.024458

Epoch 610:
features.0.0.weight: max=0.691263, mean=0.087578
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.132035, mean=0.036492
features.0.1.bias: max=0.103253, mean=0.028325
features.1.0.weight: max=0.047055, mean=0.004774
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.070082, mean=0.022475
features.1.1.bias: max=0.064901, mean=0.023721
classifier.weight: max=0.108501, mean=0.042630
classifier.bias: max=0.058882, mean=0.034757

Epoch 611:
features.0.0.weight: max=0.418897, mean=0.079435
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.137644, mean=0.030714
features.0.1.bias: max=0.088626, mean=0.024088
features.1.0.weight: max=0.042403, mean=0.004701
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.042623, mean=0.014146
features.1.1.bias: max=0.051402, mean=0.013478
classifier.weight: max=0.077387, mean=0.025443
classifier.bias: max=0.033145, mean=0.016994

Epoch 612:
features.0.0.weight: max=0.529351, mean=0.077768
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.230456, mean=0.050288
features.0.1.bias: max=0.122093, mean=0.038538
features.1.0.weight: max=0.046964, mean=0.006448
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.076804, mean=0.027661
features.1.1.bias: max=0.062680, mean=0.024421
classifier.weight: max=0.185407, mean=0.039396
classifier.bias: max=0.076899, mean=0.027908

Epoch 613:
features.0.0.weight: max=0.428757, mean=0.075352
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.111237, mean=0.031362
features.0.1.bias: max=0.087687, mean=0.028132
features.1.0.weight: max=0.050785, mean=0.004898
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.082027, mean=0.030612
features.1.1.bias: max=0.079346, mean=0.029412
classifier.weight: max=0.151688, mean=0.045043
classifier.bias: max=0.088269, mean=0.031932

Epoch 614:
features.0.0.weight: max=0.541720, mean=0.083493
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.087032, mean=0.027517
features.0.1.bias: max=0.057324, mean=0.022181
features.1.0.weight: max=0.031097, mean=0.004116
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.060987, mean=0.029711
features.1.1.bias: max=0.063074, mean=0.029625
classifier.weight: max=0.123247, mean=0.034366
classifier.bias: max=0.057922, mean=0.027553

Epoch 615:
features.0.0.weight: max=0.650956, mean=0.063886
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.088214, mean=0.027296
features.0.1.bias: max=0.065274, mean=0.019613
features.1.0.weight: max=0.037958, mean=0.004308
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.068810, mean=0.022090
features.1.1.bias: max=0.068361, mean=0.023383
classifier.weight: max=0.119402, mean=0.033098
classifier.bias: max=0.065619, mean=0.024757

Epoch 616:
features.0.0.weight: max=0.558640, mean=0.112318
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.220763, mean=0.041911
features.0.1.bias: max=0.108686, mean=0.031120
features.1.0.weight: max=0.045588, mean=0.004806
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.056750, mean=0.026491
features.1.1.bias: max=0.071342, mean=0.027877
classifier.weight: max=0.130085, mean=0.036097
classifier.bias: max=0.066289, mean=0.025343

Epoch 617:
features.0.0.weight: max=0.610224, mean=0.076978
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.141312, mean=0.044101
features.0.1.bias: max=0.082143, mean=0.030931
features.1.0.weight: max=0.034216, mean=0.005122
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.103450, mean=0.036790
features.1.1.bias: max=0.101045, mean=0.036394
classifier.weight: max=0.204619, mean=0.053770
classifier.bias: max=0.098377, mean=0.037910

Epoch 618:
features.0.0.weight: max=0.375421, mean=0.065763
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.104655, mean=0.027202
features.0.1.bias: max=0.069791, mean=0.019255
features.1.0.weight: max=0.034269, mean=0.004182
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.082016, mean=0.023634
features.1.1.bias: max=0.066863, mean=0.023273
classifier.weight: max=0.098795, mean=0.040624
classifier.bias: max=0.050589, mean=0.030529

Epoch 619:
features.0.0.weight: max=0.316724, mean=0.063148
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.166583, mean=0.030599
features.0.1.bias: max=0.090756, mean=0.019878
features.1.0.weight: max=0.032325, mean=0.004375
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.041553, mean=0.011982
features.1.1.bias: max=0.045363, mean=0.013550
classifier.weight: max=0.102329, mean=0.026934
classifier.bias: max=0.067539, mean=0.023179

Epoch 620:
features.0.0.weight: max=0.239776, mean=0.060547
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.127242, mean=0.041245
features.0.1.bias: max=0.064472, mean=0.026901
features.1.0.weight: max=0.047253, mean=0.004498
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.072246, mean=0.025061
features.1.1.bias: max=0.071831, mean=0.025719
classifier.weight: max=0.138546, mean=0.041119
classifier.bias: max=0.063640, mean=0.031943

Epoch 621:
features.0.0.weight: max=0.251041, mean=0.047207
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.111271, mean=0.036677
features.0.1.bias: max=0.062375, mean=0.022154
features.1.0.weight: max=0.068091, mean=0.004693
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.063317, mean=0.021502
features.1.1.bias: max=0.058096, mean=0.020161
classifier.weight: max=0.115756, mean=0.032460
classifier.bias: max=0.064643, mean=0.021284

Epoch 622:
features.0.0.weight: max=0.302439, mean=0.057270
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.117523, mean=0.027682
features.0.1.bias: max=0.057680, mean=0.022234
features.1.0.weight: max=0.050191, mean=0.004223
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.089718, mean=0.029725
features.1.1.bias: max=0.091138, mean=0.030008
classifier.weight: max=0.159836, mean=0.043656
classifier.bias: max=0.079147, mean=0.031525

Epoch 623:
features.0.0.weight: max=0.540627, mean=0.121719
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.165716, mean=0.059834
features.0.1.bias: max=0.116133, mean=0.032631
features.1.0.weight: max=0.063738, mean=0.006933
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.071635, mean=0.022259
features.1.1.bias: max=0.066879, mean=0.021352
classifier.weight: max=0.124829, mean=0.035972
classifier.bias: max=0.055615, mean=0.027226

Epoch 624:
features.0.0.weight: max=0.443195, mean=0.070457
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.176960, mean=0.042561
features.0.1.bias: max=0.134843, mean=0.030116
features.1.0.weight: max=0.048433, mean=0.005674
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.064388, mean=0.025448
features.1.1.bias: max=0.066427, mean=0.028055
classifier.weight: max=0.148195, mean=0.044127
classifier.bias: max=0.081418, mean=0.035094

Epoch 625:
features.0.0.weight: max=0.432723, mean=0.074669
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.135404, mean=0.038510
features.0.1.bias: max=0.090573, mean=0.033365
features.1.0.weight: max=0.059762, mean=0.004971
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.074558, mean=0.025583
features.1.1.bias: max=0.067122, mean=0.023535
classifier.weight: max=0.133811, mean=0.034979
classifier.bias: max=0.077156, mean=0.027795

Epoch 626:
features.0.0.weight: max=0.469753, mean=0.117901
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.120367, mean=0.033257
features.0.1.bias: max=0.081745, mean=0.027219
features.1.0.weight: max=0.065645, mean=0.004983
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.035091, mean=0.013650
features.1.1.bias: max=0.035701, mean=0.012705
classifier.weight: max=0.093806, mean=0.026356
classifier.bias: max=0.035415, mean=0.020040

Epoch 627:
features.0.0.weight: max=0.532535, mean=0.117236
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.154970, mean=0.037415
features.0.1.bias: max=0.087797, mean=0.030796
features.1.0.weight: max=0.051894, mean=0.005364
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.072242, mean=0.025822
features.1.1.bias: max=0.088410, mean=0.028253
classifier.weight: max=0.206604, mean=0.041615
