
Epoch 1:
features.0.0.weight: max=0.279751, mean=0.048286
classifier.weight: max=0.067245, mean=0.012784
classifier.bias: max=0.047678, mean=0.015485

Epoch 567:
features.0.0.weight: max=0.386271, mean=0.056242
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.059933, mean=0.017029
features.0.1.bias: max=0.044329, mean=0.016512
features.1.0.weight: max=0.040980, mean=0.004556
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.079054, mean=0.023058
features.1.1.bias: max=0.055957, mean=0.016643
features.2.0.weight: max=0.034548, mean=0.002454
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.116159, mean=0.021168
features.2.1.bias: max=0.100255, mean=0.015805
features.3.0.weight: max=0.006008, mean=0.000391
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.032583, mean=0.008960
features.3.1.bias: max=0.027579, mean=0.008440
classifier.weight: max=0.068264, mean=0.018787
classifier.bias: max=0.050632, mean=0.022192

Epoch 568:
features.0.0.weight: max=0.267737, mean=0.050578
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.069269, mean=0.018550
features.0.1.bias: max=0.053057, mean=0.017219
features.1.0.weight: max=0.045684, mean=0.004274
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.067343, mean=0.022409
features.1.1.bias: max=0.050815, mean=0.016214
features.2.0.weight: max=0.034742, mean=0.002283
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.093142, mean=0.024005
features.2.1.bias: max=0.066720, mean=0.018835
features.3.0.weight: max=0.005675, mean=0.000370
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.024874, mean=0.007249
features.3.1.bias: max=0.023890, mean=0.007100
classifier.weight: max=0.058981, mean=0.015578
classifier.bias: max=0.048376, mean=0.018858

Epoch 569:
features.0.0.weight: max=0.401507, mean=0.057517
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.041798, mean=0.010679
features.0.1.bias: max=0.048153, mean=0.015004
features.1.0.weight: max=0.034924, mean=0.003831
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.057037, mean=0.017217
features.1.1.bias: max=0.036323, mean=0.013709
features.2.0.weight: max=0.020742, mean=0.001956
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.071399, mean=0.019839
features.2.1.bias: max=0.045070, mean=0.014783
features.3.0.weight: max=0.003903, mean=0.000308
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.015063, mean=0.004907
features.3.1.bias: max=0.015031, mean=0.004630
classifier.weight: max=0.034309, mean=0.010975
classifier.bias: max=0.020124, mean=0.013114

Epoch 570:
features.0.0.weight: max=0.301975, mean=0.049095
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.055969, mean=0.018110
features.0.1.bias: max=0.047277, mean=0.015390
features.1.0.weight: max=0.043521, mean=0.004089
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.083433, mean=0.019129
features.1.1.bias: max=0.054376, mean=0.014478
features.2.0.weight: max=0.026163, mean=0.002233
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.075901, mean=0.021233
features.2.1.bias: max=0.062738, mean=0.016224
features.3.0.weight: max=0.005795, mean=0.000357
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.031535, mean=0.008993
features.3.1.bias: max=0.027403, mean=0.008405
classifier.weight: max=0.070153, mean=0.016555
classifier.bias: max=0.050606, mean=0.018380

Epoch 571:
features.0.0.weight: max=0.295973, mean=0.064552
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.046038, mean=0.015122
features.0.1.bias: max=0.037707, mean=0.015246
features.1.0.weight: max=0.035558, mean=0.003932
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.070050, mean=0.018569
features.1.1.bias: max=0.050064, mean=0.014190
features.2.0.weight: max=0.028449, mean=0.002035
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.090604, mean=0.019653
features.2.1.bias: max=0.078460, mean=0.015687
features.3.0.weight: max=0.004459, mean=0.000317
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.018039, mean=0.005782
features.3.1.bias: max=0.018775, mean=0.005690
classifier.weight: max=0.043615, mean=0.009927
classifier.bias: max=0.034364, mean=0.012653

Epoch 572:
features.0.0.weight: max=0.237721, mean=0.034409
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.045616, mean=0.012929
features.0.1.bias: max=0.045190, mean=0.014070
features.1.0.weight: max=0.034317, mean=0.003071
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.053015, mean=0.013910
features.1.1.bias: max=0.035216, mean=0.010515
features.2.0.weight: max=0.021212, mean=0.001516
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.096345, mean=0.013842
features.2.1.bias: max=0.057256, mean=0.010370
features.3.0.weight: max=0.002932, mean=0.000252
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.022646, mean=0.006838
features.3.1.bias: max=0.018214, mean=0.006065
classifier.weight: max=0.056913, mean=0.012884
classifier.bias: max=0.037502, mean=0.014178

Epoch 573:
features.0.0.weight: max=0.340135, mean=0.057666
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.071950, mean=0.016724
features.0.1.bias: max=0.036655, mean=0.013642
features.1.0.weight: max=0.049033, mean=0.005307
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.109849, mean=0.028894
features.1.1.bias: max=0.074644, mean=0.019660
features.2.0.weight: max=0.039410, mean=0.003278
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.229646, mean=0.036659
features.2.1.bias: max=0.209334, mean=0.029160
features.3.0.weight: max=0.006423, mean=0.000481
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.046252, mean=0.011446
features.3.1.bias: max=0.048337, mean=0.011428
classifier.weight: max=0.112443, mean=0.018867
classifier.bias: max=0.086245, mean=0.022918

Epoch 574:
features.0.0.weight: max=0.222215, mean=0.045618
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.058375, mean=0.017530
features.0.1.bias: max=0.053555, mean=0.017840
features.1.0.weight: max=0.038945, mean=0.003750
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.082182, mean=0.019275
features.1.1.bias: max=0.050545, mean=0.015954
features.2.0.weight: max=0.024837, mean=0.002029
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.065233, mean=0.019538
features.2.1.bias: max=0.052281, mean=0.014902
features.3.0.weight: max=0.004387, mean=0.000320
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.032717, mean=0.008055
features.3.1.bias: max=0.028923, mean=0.007750
classifier.weight: max=0.067561, mean=0.018399
classifier.bias: max=0.048529, mean=0.021795

Epoch 575:
features.0.0.weight: max=0.306330, mean=0.049968
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.040448, mean=0.012012
features.0.1.bias: max=0.049790, mean=0.012878
features.1.0.weight: max=0.046732, mean=0.003709
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.078319, mean=0.020452
features.1.1.bias: max=0.043207, mean=0.015017
features.2.0.weight: max=0.026213, mean=0.002180
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.076762, mean=0.020154
features.2.1.bias: max=0.057150, mean=0.015773
features.3.0.weight: max=0.004216, mean=0.000350
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.025720, mean=0.008301
features.3.1.bias: max=0.025173, mean=0.008409
classifier.weight: max=0.070779, mean=0.014332
classifier.bias: max=0.065091, mean=0.017137

Epoch 576:
features.0.0.weight: max=0.257415, mean=0.038746
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.022396, mean=0.009082
features.0.1.bias: max=0.044997, mean=0.010426
features.1.0.weight: max=0.045227, mean=0.003701
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.059966, mean=0.016299
features.1.1.bias: max=0.042884, mean=0.012937
features.2.0.weight: max=0.024976, mean=0.001939
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.093516, mean=0.015154
features.2.1.bias: max=0.057512, mean=0.011678
features.3.0.weight: max=0.003272, mean=0.000305
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.019708, mean=0.006861
features.3.1.bias: max=0.019217, mean=0.006576
classifier.weight: max=0.043880, mean=0.011985
classifier.bias: max=0.036524, mean=0.013341

Epoch 577:
features.0.0.weight: max=0.294517, mean=0.051608
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.077283, mean=0.016934
features.0.1.bias: max=0.083737, mean=0.015619
features.1.0.weight: max=0.041768, mean=0.004505
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.067020, mean=0.021723
features.1.1.bias: max=0.060496, mean=0.018324
features.2.0.weight: max=0.021146, mean=0.002262
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.068117, mean=0.022997
features.2.1.bias: max=0.054420, mean=0.017370
features.3.0.weight: max=0.003193, mean=0.000349
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.023138, mean=0.007868
features.3.1.bias: max=0.022939, mean=0.007386
classifier.weight: max=0.059087, mean=0.014408
classifier.bias: max=0.044575, mean=0.018236

Epoch 578:
features.0.0.weight: max=0.356376, mean=0.047874
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.046875, mean=0.015785
features.0.1.bias: max=0.056383, mean=0.015134
features.1.0.weight: max=0.041676, mean=0.003714
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.054017, mean=0.017202
features.1.1.bias: max=0.052052, mean=0.012268
features.2.0.weight: max=0.026939, mean=0.002033
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.090174, mean=0.019663
features.2.1.bias: max=0.068634, mean=0.015414
features.3.0.weight: max=0.005386, mean=0.000331
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.021021, mean=0.006422
features.3.1.bias: max=0.018007, mean=0.005970
classifier.weight: max=0.052916, mean=0.012628
classifier.bias: max=0.036557, mean=0.014536

Epoch 579:
features.0.0.weight: max=0.315918, mean=0.042165
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.059015, mean=0.017144
features.0.1.bias: max=0.067897, mean=0.015267
features.1.0.weight: max=0.038021, mean=0.003718
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.102853, mean=0.020399
features.1.1.bias: max=0.053967, mean=0.012603
features.2.0.weight: max=0.031264, mean=0.001999
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.097763, mean=0.021020
features.2.1.bias: max=0.094537, mean=0.016357
features.3.0.weight: max=0.004245, mean=0.000339
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.032371, mean=0.010380
features.3.1.bias: max=0.028549, mean=0.009527
classifier.weight: max=0.114950, mean=0.017122
classifier.bias: max=0.082375, mean=0.018598

Epoch 580:
features.0.0.weight: max=0.191683, mean=0.041592
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.044644, mean=0.014545
features.0.1.bias: max=0.056130, mean=0.014573
features.1.0.weight: max=0.044693, mean=0.004380
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.062638, mean=0.020255
features.1.1.bias: max=0.043386, mean=0.015589
features.2.0.weight: max=0.030200, mean=0.002328
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.105378, mean=0.020605
features.2.1.bias: max=0.065148, mean=0.015804
features.3.0.weight: max=0.005007, mean=0.000368
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.025354, mean=0.008273
features.3.1.bias: max=0.022373, mean=0.007618
classifier.weight: max=0.075251, mean=0.015190
classifier.bias: max=0.052854, mean=0.016439

Epoch 581:
features.0.0.weight: max=0.285882, mean=0.053683
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.082246, mean=0.023107
features.0.1.bias: max=0.055981, mean=0.017646
features.1.0.weight: max=0.066559, mean=0.004998
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.104701, mean=0.024621
features.1.1.bias: max=0.062469, mean=0.018142
features.2.0.weight: max=0.030819, mean=0.002581
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.134536, mean=0.029727
features.2.1.bias: max=0.103359, mean=0.022217
features.3.0.weight: max=0.004436, mean=0.000405
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.040106, mean=0.010201
features.3.1.bias: max=0.038280, mean=0.010242
classifier.weight: max=0.093282, mean=0.018876
classifier.bias: max=0.072536, mean=0.023377

Epoch 582:
features.0.0.weight: max=0.401770, mean=0.061140
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.073766, mean=0.020489
features.0.1.bias: max=0.060039, mean=0.018479
features.1.0.weight: max=0.059556, mean=0.004309
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.081864, mean=0.023158
features.1.1.bias: max=0.058366, mean=0.019439
features.2.0.weight: max=0.030275, mean=0.002307
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.133841, mean=0.025198
features.2.1.bias: max=0.085938, mean=0.018957
features.3.0.weight: max=0.004436, mean=0.000389
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.026138, mean=0.007615
features.3.1.bias: max=0.023263, mean=0.007419
classifier.weight: max=0.073577, mean=0.011971
classifier.bias: max=0.048185, mean=0.014596

Epoch 583:
features.0.0.weight: max=0.321689, mean=0.055802
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.062510, mean=0.019818
features.0.1.bias: max=0.082346, mean=0.020179
features.1.0.weight: max=0.053068, mean=0.004657
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.061377, mean=0.019346
features.1.1.bias: max=0.051678, mean=0.016800
features.2.0.weight: max=0.030607, mean=0.002543
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.087980, mean=0.024209
features.2.1.bias: max=0.096551, mean=0.019391
features.3.0.weight: max=0.004116, mean=0.000421
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.034763, mean=0.009148
features.3.1.bias: max=0.032740, mean=0.009388
classifier.weight: max=0.072133, mean=0.016948
classifier.bias: max=0.051406, mean=0.020618

Epoch 584:
features.0.0.weight: max=0.357649, mean=0.054808
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.052662, mean=0.014028
features.0.1.bias: max=0.033096, mean=0.012611
features.1.0.weight: max=0.043321, mean=0.004219
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.066130, mean=0.020325
features.1.1.bias: max=0.048873, mean=0.016389
features.2.0.weight: max=0.027505, mean=0.002183
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.077643, mean=0.018793
features.2.1.bias: max=0.056113, mean=0.013919
features.3.0.weight: max=0.003575, mean=0.000342
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.029111, mean=0.007466
features.3.1.bias: max=0.026174, mean=0.007139
classifier.weight: max=0.045652, mean=0.014457
classifier.bias: max=0.034555, mean=0.017359

Epoch 585:
features.0.0.weight: max=0.249779, mean=0.045594
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.063765, mean=0.016676
features.0.1.bias: max=0.054341, mean=0.015361
features.1.0.weight: max=0.040440, mean=0.004339
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.097431, mean=0.021305
features.1.1.bias: max=0.060901, mean=0.016275
features.2.0.weight: max=0.032267, mean=0.002367
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.113795, mean=0.024650
features.2.1.bias: max=0.082963, mean=0.018716
features.3.0.weight: max=0.005351, mean=0.000379
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.017429, mean=0.005277
features.3.1.bias: max=0.016725, mean=0.005046
classifier.weight: max=0.040946, mean=0.011777
classifier.bias: max=0.025497, mean=0.013609

Epoch 586:
features.0.0.weight: max=0.198086, mean=0.026747
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.047408, mean=0.012123
features.0.1.bias: max=0.039145, mean=0.009394
features.1.0.weight: max=0.040880, mean=0.003133
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.033857, mean=0.011893
features.1.1.bias: max=0.041963, mean=0.009496
features.2.0.weight: max=0.019826, mean=0.001588
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.066567, mean=0.015698
features.2.1.bias: max=0.046577, mean=0.011985
features.3.0.weight: max=0.004220, mean=0.000273
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.017839, mean=0.005257
features.3.1.bias: max=0.015016, mean=0.004947
classifier.weight: max=0.044207, mean=0.010926
classifier.bias: max=0.029762, mean=0.011185

Epoch 587:
features.0.0.weight: max=0.280372, mean=0.069145
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.050783, mean=0.016134
features.0.1.bias: max=0.049054, mean=0.015019
features.1.0.weight: max=0.048712, mean=0.004870
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.076123, mean=0.018623
features.1.1.bias: max=0.054226, mean=0.014543
features.2.0.weight: max=0.030624, mean=0.002690
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.079610, mean=0.023479
features.2.1.bias: max=0.077553, mean=0.018365
features.3.0.weight: max=0.004774, mean=0.000433
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.030689, mean=0.008568
features.3.1.bias: max=0.023133, mean=0.007482
classifier.weight: max=0.081381, mean=0.016423
classifier.bias: max=0.042874, mean=0.016462

Epoch 588:
features.0.0.weight: max=0.400653, mean=0.050977
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.130697, mean=0.014977
features.0.1.bias: max=0.107280, mean=0.016472
features.1.0.weight: max=0.039775, mean=0.003800
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.074131, mean=0.015920
features.1.1.bias: max=0.049479, mean=0.013245
features.2.0.weight: max=0.021523, mean=0.002011
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.089196, mean=0.021335
features.2.1.bias: max=0.073564, mean=0.016435
features.3.0.weight: max=0.003458, mean=0.000331
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.020411, mean=0.006310
features.3.1.bias: max=0.021259, mean=0.006638
classifier.weight: max=0.074900, mean=0.013335
classifier.bias: max=0.055455, mean=0.017235

Epoch 589:
features.0.0.weight: max=0.384371, mean=0.050806
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.045184, mean=0.012856
features.0.1.bias: max=0.035942, mean=0.014253
features.1.0.weight: max=0.040699, mean=0.004430
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.083735, mean=0.020134
features.1.1.bias: max=0.047843, mean=0.016241
features.2.0.weight: max=0.030804, mean=0.002480
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.105026, mean=0.024481
features.2.1.bias: max=0.072348, mean=0.018028
features.3.0.weight: max=0.004281, mean=0.000400
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.029478, mean=0.009507
features.3.1.bias: max=0.029467, mean=0.008980
classifier.weight: max=0.074242, mean=0.018021
classifier.bias: max=0.053392, mean=0.021317

Epoch 590:
features.0.0.weight: max=0.244458, mean=0.042093
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.030087, mean=0.011863
features.0.1.bias: max=0.035296, mean=0.010965
features.1.0.weight: max=0.041668, mean=0.003494
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.060809, mean=0.015882
features.1.1.bias: max=0.037415, mean=0.013717
features.2.0.weight: max=0.020561, mean=0.002077
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.079452, mean=0.019492
features.2.1.bias: max=0.049895, mean=0.013610
features.3.0.weight: max=0.004039, mean=0.000340
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.023965, mean=0.007748
features.3.1.bias: max=0.025496, mean=0.007637
classifier.weight: max=0.064233, mean=0.014592
classifier.bias: max=0.041988, mean=0.017410

Epoch 591:
features.0.0.weight: max=0.262616, mean=0.044246
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.041106, mean=0.012099
features.0.1.bias: max=0.041359, mean=0.011294
features.1.0.weight: max=0.031680, mean=0.003219
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.060323, mean=0.015134
features.1.1.bias: max=0.038307, mean=0.010785
features.2.0.weight: max=0.019564, mean=0.001632
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.070991, mean=0.014372
features.2.1.bias: max=0.055045, mean=0.011282
features.3.0.weight: max=0.003924, mean=0.000273
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.024926, mean=0.007336
features.3.1.bias: max=0.023798, mean=0.007185
classifier.weight: max=0.082062, mean=0.013005
classifier.bias: max=0.066797, mean=0.015994

Epoch 592:
features.0.0.weight: max=0.257563, mean=0.045524
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.057514, mean=0.017795
features.0.1.bias: max=0.035925, mean=0.013951
features.1.0.weight: max=0.066794, mean=0.003821
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.061600, mean=0.021823
features.1.1.bias: max=0.045920, mean=0.017569
features.2.0.weight: max=0.028388, mean=0.002089
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.069345, mean=0.018174
features.2.1.bias: max=0.058465, mean=0.014456
features.3.0.weight: max=0.002985, mean=0.000321
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.013423, mean=0.004557
features.3.1.bias: max=0.015168, mean=0.004668
classifier.weight: max=0.037614, mean=0.009689
classifier.bias: max=0.030461, mean=0.012323

Epoch 593:
features.0.0.weight: max=0.213872, mean=0.044996
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.050507, mean=0.013760
features.0.1.bias: max=0.042184, mean=0.013853
features.1.0.weight: max=0.036152, mean=0.003523
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.064148, mean=0.018332
features.1.1.bias: max=0.061563, mean=0.013500
features.2.0.weight: max=0.017560, mean=0.001815
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.069786, mean=0.018497
features.2.1.bias: max=0.051771, mean=0.013145
features.3.0.weight: max=0.003020, mean=0.000301
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.010716, mean=0.003268
features.3.1.bias: max=0.010985, mean=0.003228
classifier.weight: max=0.030816, mean=0.006532
classifier.bias: max=0.015594, mean=0.007791

Epoch 594:
features.0.0.weight: max=0.270858, mean=0.056210
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.052937, mean=0.016903
features.0.1.bias: max=0.067093, mean=0.015292
features.1.0.weight: max=0.040136, mean=0.004113
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.061613, mean=0.020073
features.1.1.bias: max=0.049702, mean=0.016057
features.2.0.weight: max=0.024593, mean=0.002149
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.092890, mean=0.021390
features.2.1.bias: max=0.089851, mean=0.016522
features.3.0.weight: max=0.004684, mean=0.000349
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.025032, mean=0.007828
features.3.1.bias: max=0.027029, mean=0.007740
classifier.weight: max=0.055763, mean=0.017411
classifier.bias: max=0.037486, mean=0.020860

Epoch 595:
features.0.0.weight: max=0.381292, mean=0.062845
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.042129, mean=0.013914
features.0.1.bias: max=0.056758, mean=0.014434
features.1.0.weight: max=0.038208, mean=0.004237
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.051369, mean=0.019206
features.1.1.bias: max=0.035093, mean=0.013039
features.2.0.weight: max=0.027941, mean=0.002176
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.155421, mean=0.020004
features.2.1.bias: max=0.091512, mean=0.015358
features.3.0.weight: max=0.004013, mean=0.000353
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.025283, mean=0.008528
features.3.1.bias: max=0.024694, mean=0.008164
classifier.weight: max=0.047843, mean=0.017254
classifier.bias: max=0.038846, mean=0.019985

Epoch 596:
features.0.0.weight: max=0.343320, mean=0.032344
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.060557, mean=0.012464
features.0.1.bias: max=0.057588, mean=0.011500
features.1.0.weight: max=0.023339, mean=0.002951
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.050936, mean=0.013985
features.1.1.bias: max=0.056280, mean=0.012477
features.2.0.weight: max=0.014323, mean=0.001611
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.062666, mean=0.016528
features.2.1.bias: max=0.049951, mean=0.012727
features.3.0.weight: max=0.003713, mean=0.000270
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.013961, mean=0.004444
features.3.1.bias: max=0.014607, mean=0.004245
classifier.weight: max=0.032745, mean=0.009325
classifier.bias: max=0.024461, mean=0.011128

Epoch 597:
features.0.0.weight: max=0.423947, mean=0.056502
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.064526, mean=0.014316
features.0.1.bias: max=0.048396, mean=0.014409
features.1.0.weight: max=0.038413, mean=0.004115
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.056643, mean=0.017010
features.1.1.bias: max=0.056343, mean=0.014216
features.2.0.weight: max=0.022683, mean=0.002050
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.085035, mean=0.018836
features.2.1.bias: max=0.055602, mean=0.013334
features.3.0.weight: max=0.004910, mean=0.000323
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.022647, mean=0.006370
features.3.1.bias: max=0.022629, mean=0.006255
classifier.weight: max=0.053137, mean=0.013540
classifier.bias: max=0.044035, mean=0.015289

Epoch 598:
features.0.0.weight: max=0.299965, mean=0.050008
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.032173, mean=0.011609
features.0.1.bias: max=0.034623, mean=0.013295
features.1.0.weight: max=0.030659, mean=0.003481
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.058282, mean=0.016360
features.1.1.bias: max=0.027787, mean=0.010561
features.2.0.weight: max=0.022065, mean=0.001706
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.072303, mean=0.014971
features.2.1.bias: max=0.072819, mean=0.011246
features.3.0.weight: max=0.004014, mean=0.000277
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.024675, mean=0.007040
