
Epoch 1:
features.0.0.weight: max=0.072100, mean=0.012131
features.4.1.bias: max=0.020916, mean=0.003435
features.5.0.weight: max=0.002335, mean=0.000114
features.5.0.bias: max=0.000000, mean=0.000000
features.5.1.weight: max=0.008550, mean=0.002316
features.5.1.bias: max=0.006312, mean=0.002427
classifier.weight: max=0.037167, mean=0.004161
classifier.bias: max=0.017417, mean=0.004872

Epoch 698:
features.0.0.weight: max=0.068404, mean=0.009670
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.012742, mean=0.004669
features.0.1.bias: max=0.011834, mean=0.002990
features.1.0.weight: max=0.011464, mean=0.000996
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.027308, mean=0.004329
features.1.1.bias: max=0.009150, mean=0.002143
features.2.0.weight: max=0.010835, mean=0.000592
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.016065, mean=0.003531
features.2.1.bias: max=0.011016, mean=0.002852
features.3.0.weight: max=0.007309, mean=0.000273
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.011386, mean=0.002890
features.3.1.bias: max=0.008118, mean=0.001865
features.4.0.weight: max=0.005243, mean=0.000129
features.4.0.bias: max=0.000000, mean=0.000000
features.4.1.weight: max=0.017401, mean=0.002972
features.4.1.bias: max=0.012357, mean=0.001979
features.5.0.weight: max=0.001284, mean=0.000057
features.5.0.bias: max=0.000000, mean=0.000000
features.5.1.weight: max=0.006987, mean=0.001651
features.5.1.bias: max=0.006488, mean=0.001655
classifier.weight: max=0.022686, mean=0.002906
classifier.bias: max=0.010449, mean=0.003592

Epoch 699:
features.0.0.weight: max=0.115768, mean=0.011799
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.011381, mean=0.002801
features.0.1.bias: max=0.007355, mean=0.002327
features.1.0.weight: max=0.011686, mean=0.000847
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.017406, mean=0.003558
features.1.1.bias: max=0.007403, mean=0.002299
features.2.0.weight: max=0.011868, mean=0.000418
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.009518, mean=0.002520
features.2.1.bias: max=0.007259, mean=0.002101
features.3.0.weight: max=0.003406, mean=0.000186
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.012560, mean=0.002144
features.3.1.bias: max=0.005199, mean=0.001331
features.4.0.weight: max=0.002613, mean=0.000094
features.4.0.bias: max=0.000000, mean=0.000000
features.4.1.weight: max=0.013379, mean=0.002096
features.4.1.bias: max=0.007441, mean=0.001399
features.5.0.weight: max=0.001064, mean=0.000043
features.5.0.bias: max=0.000000, mean=0.000000
features.5.1.weight: max=0.003950, mean=0.001104
features.5.1.bias: max=0.003987, mean=0.001109
classifier.weight: max=0.012545, mean=0.001861
classifier.bias: max=0.006784, mean=0.001981

Epoch 700:
features.0.0.weight: max=0.127392, mean=0.021032
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.019849, mean=0.005201
features.0.1.bias: max=0.020447, mean=0.006190
features.1.0.weight: max=0.017242, mean=0.001455
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.020021, mean=0.006618
features.1.1.bias: max=0.014459, mean=0.005073
features.2.0.weight: max=0.015751, mean=0.000759
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.039696, mean=0.005876
features.2.1.bias: max=0.019280, mean=0.004764
features.3.0.weight: max=0.005819, mean=0.000369
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.018502, mean=0.004066
features.3.1.bias: max=0.016059, mean=0.002782
features.4.0.weight: max=0.004973, mean=0.000188
features.4.0.bias: max=0.000000, mean=0.000000
features.4.1.weight: max=0.017246, mean=0.004202
features.4.1.bias: max=0.012650, mean=0.002668
features.5.0.weight: max=0.001540, mean=0.000088
features.5.0.bias: max=0.000000, mean=0.000000
features.5.1.weight: max=0.009463, mean=0.002195
features.5.1.bias: max=0.006711, mean=0.002104
classifier.weight: max=0.026774, mean=0.004333
classifier.bias: max=0.013023, mean=0.004973

Epoch 701:
features.0.0.weight: max=0.104178, mean=0.016345
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.024033, mean=0.006098
features.0.1.bias: max=0.013119, mean=0.005167
features.1.0.weight: max=0.013757, mean=0.001376
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.018081, mean=0.005490
features.1.1.bias: max=0.011415, mean=0.003436
features.2.0.weight: max=0.008727, mean=0.000732
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.014405, mean=0.004508
features.2.1.bias: max=0.012851, mean=0.003822
features.3.0.weight: max=0.005518, mean=0.000357
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.020112, mean=0.004187
features.3.1.bias: max=0.013554, mean=0.002609
features.4.0.weight: max=0.004221, mean=0.000189
features.4.0.bias: max=0.000000, mean=0.000000
features.4.1.weight: max=0.028726, mean=0.004040
features.4.1.bias: max=0.016513, mean=0.002904
features.5.0.weight: max=0.001783, mean=0.000086
features.5.0.bias: max=0.000000, mean=0.000000
features.5.1.weight: max=0.007722, mean=0.002150
features.5.1.bias: max=0.006618, mean=0.002117
classifier.weight: max=0.027980, mean=0.004444
classifier.bias: max=0.017061, mean=0.005119

Epoch 702:
features.0.0.weight: max=0.097627, mean=0.018089
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.019887, mean=0.006948
features.0.1.bias: max=0.015297, mean=0.005218
features.1.0.weight: max=0.017542, mean=0.001645
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.024818, mean=0.006741
features.1.1.bias: max=0.020369, mean=0.005022
features.2.0.weight: max=0.013083, mean=0.000938
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.020031, mean=0.005733
features.2.1.bias: max=0.017503, mean=0.004397
features.3.0.weight: max=0.006691, mean=0.000445
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.038849, mean=0.005411
features.3.1.bias: max=0.018446, mean=0.003578
features.4.0.weight: max=0.005886, mean=0.000203
features.4.0.bias: max=0.000000, mean=0.000000
features.4.1.weight: max=0.033191, mean=0.004295
features.4.1.bias: max=0.019229, mean=0.002874
features.5.0.weight: max=0.003318, mean=0.000092
features.5.0.bias: max=0.000000, mean=0.000000
features.5.1.weight: max=0.016097, mean=0.003619
features.5.1.bias: max=0.012669, mean=0.003388
classifier.weight: max=0.052432, mean=0.006950
classifier.bias: max=0.030047, mean=0.007717

Epoch 703:
features.0.0.weight: max=0.082399, mean=0.014921
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.018737, mean=0.005761
features.0.1.bias: max=0.013757, mean=0.004006
features.1.0.weight: max=0.014092, mean=0.001196
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.023554, mean=0.005968
features.1.1.bias: max=0.011624, mean=0.003339
features.2.0.weight: max=0.014532, mean=0.000692
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.018629, mean=0.004458
features.2.1.bias: max=0.013692, mean=0.003777
features.3.0.weight: max=0.008683, mean=0.000316
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.020199, mean=0.003276
features.3.1.bias: max=0.012902, mean=0.002291
features.4.0.weight: max=0.004597, mean=0.000130
features.4.0.bias: max=0.000000, mean=0.000000
features.4.1.weight: max=0.030790, mean=0.002704
features.4.1.bias: max=0.016403, mean=0.001854
features.5.0.weight: max=0.001997, mean=0.000054
features.5.0.bias: max=0.000000, mean=0.000000
features.5.1.weight: max=0.010092, mean=0.001598
features.5.1.bias: max=0.006560, mean=0.001510
classifier.weight: max=0.029642, mean=0.002744
classifier.bias: max=0.012293, mean=0.003004

Epoch 704:
features.0.0.weight: max=0.267763, mean=0.030409
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.029971, mean=0.014086
features.0.1.bias: max=0.042062, mean=0.012285
features.1.0.weight: max=0.038217, mean=0.003011
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.049742, mean=0.013538
features.1.1.bias: max=0.038287, mean=0.009107
features.2.0.weight: max=0.028959, mean=0.001549
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.044457, mean=0.010784
features.2.1.bias: max=0.042736, mean=0.010162
features.3.0.weight: max=0.016116, mean=0.000663
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.045232, mean=0.007965
features.3.1.bias: max=0.022502, mean=0.005172
features.4.0.weight: max=0.007333, mean=0.000310
features.4.0.bias: max=0.000000, mean=0.000000
features.4.1.weight: max=0.054514, mean=0.007043
features.4.1.bias: max=0.035113, mean=0.004584
features.5.0.weight: max=0.002585, mean=0.000136
features.5.0.bias: max=0.000000, mean=0.000000
features.5.1.weight: max=0.012894, mean=0.003867
features.5.1.bias: max=0.010575, mean=0.003548
classifier.weight: max=0.042014, mean=0.005844
classifier.bias: max=0.020319, mean=0.006713

Epoch 705:
features.0.0.weight: max=0.129551, mean=0.023635
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.025030, mean=0.008280
features.0.1.bias: max=0.031942, mean=0.006685
features.1.0.weight: max=0.014505, mean=0.001570
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.030101, mean=0.007347
features.1.1.bias: max=0.020626, mean=0.006375
features.2.0.weight: max=0.008266, mean=0.000853
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.019809, mean=0.006144
features.2.1.bias: max=0.022454, mean=0.005264
features.3.0.weight: max=0.006071, mean=0.000417
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.019041, mean=0.004912
features.3.1.bias: max=0.012369, mean=0.003284
features.4.0.weight: max=0.004128, mean=0.000208
features.4.0.bias: max=0.000000, mean=0.000000
features.4.1.weight: max=0.025382, mean=0.004291
features.4.1.bias: max=0.016074, mean=0.003123
features.5.0.weight: max=0.001599, mean=0.000096
features.5.0.bias: max=0.000000, mean=0.000000
features.5.1.weight: max=0.010731, mean=0.002575
features.5.1.bias: max=0.008908, mean=0.002637
classifier.weight: max=0.025603, mean=0.005669
classifier.bias: max=0.012065, mean=0.006832

Epoch 706:
features.0.0.weight: max=0.249260, mean=0.043015
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.045210, mean=0.010937
features.0.1.bias: max=0.047567, mean=0.011584
features.1.0.weight: max=0.034124, mean=0.002091
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.038143, mean=0.009912
features.1.1.bias: max=0.027500, mean=0.008004
features.2.0.weight: max=0.011438, mean=0.001020
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.032908, mean=0.007167
features.2.1.bias: max=0.038382, mean=0.007013
features.3.0.weight: max=0.006553, mean=0.000487
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.032321, mean=0.005538
features.3.1.bias: max=0.021624, mean=0.003548
features.4.0.weight: max=0.006001, mean=0.000225
features.4.0.bias: max=0.000000, mean=0.000000
features.4.1.weight: max=0.025643, mean=0.004879
features.4.1.bias: max=0.016623, mean=0.003333
features.5.0.weight: max=0.002164, mean=0.000101
features.5.0.bias: max=0.000000, mean=0.000000
features.5.1.weight: max=0.014717, mean=0.003266
features.5.1.bias: max=0.013505, mean=0.003163
classifier.weight: max=0.044343, mean=0.005575
classifier.bias: max=0.024337, mean=0.006605

Epoch 707:
features.0.0.weight: max=0.068270, mean=0.012113
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.021969, mean=0.004593
features.0.1.bias: max=0.014162, mean=0.004182
features.1.0.weight: max=0.016379, mean=0.001243
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.025694, mean=0.005932
features.1.1.bias: max=0.014081, mean=0.003630
features.2.0.weight: max=0.013140, mean=0.000736
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.016522, mean=0.004279
features.2.1.bias: max=0.011174, mean=0.003439
features.3.0.weight: max=0.008252, mean=0.000340
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.017548, mean=0.003809
features.3.1.bias: max=0.009756, mean=0.002390
features.4.0.weight: max=0.003450, mean=0.000162
features.4.0.bias: max=0.000000, mean=0.000000
features.4.1.weight: max=0.019142, mean=0.003449
features.4.1.bias: max=0.013765, mean=0.002525
features.5.0.weight: max=0.001409, mean=0.000078
features.5.0.bias: max=0.000000, mean=0.000000
features.5.1.weight: max=0.011158, mean=0.002895
features.5.1.bias: max=0.011448, mean=0.002809
classifier.weight: max=0.034050, mean=0.005405
classifier.bias: max=0.017180, mean=0.005723

Epoch 708:
features.0.0.weight: max=0.043753, mean=0.006575
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.005477, mean=0.001537
features.0.1.bias: max=0.006437, mean=0.002805
features.1.0.weight: max=0.005920, mean=0.000500
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.007622, mean=0.002084
features.1.1.bias: max=0.007431, mean=0.001753
features.2.0.weight: max=0.003998, mean=0.000290
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.007077, mean=0.002097
features.2.1.bias: max=0.006562, mean=0.001739
features.3.0.weight: max=0.001539, mean=0.000144
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.008870, mean=0.001924
features.3.1.bias: max=0.005749, mean=0.001276
features.4.0.weight: max=0.001878, mean=0.000078
features.4.0.bias: max=0.000000, mean=0.000000
features.4.1.weight: max=0.015193, mean=0.002034
features.4.1.bias: max=0.009185, mean=0.001372
features.5.0.weight: max=0.000961, mean=0.000039
features.5.0.bias: max=0.000000, mean=0.000000
features.5.1.weight: max=0.003986, mean=0.000923
features.5.1.bias: max=0.003410, mean=0.000924
classifier.weight: max=0.017256, mean=0.002092
classifier.bias: max=0.007867, mean=0.002539

Epoch 709:
features.0.0.weight: max=0.190740, mean=0.029171
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.042662, mean=0.010081
features.0.1.bias: max=0.026329, mean=0.007181
features.1.0.weight: max=0.021533, mean=0.002080
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.049922, mean=0.010007
features.1.1.bias: max=0.034886, mean=0.007118
features.2.0.weight: max=0.013461, mean=0.001066
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.037284, mean=0.006575
features.2.1.bias: max=0.025025, mean=0.005630
features.3.0.weight: max=0.008278, mean=0.000479
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.024815, mean=0.005405
features.3.1.bias: max=0.014336, mean=0.003543
features.4.0.weight: max=0.004648, mean=0.000228
features.4.0.bias: max=0.000000, mean=0.000000
features.4.1.weight: max=0.036963, mean=0.005237
features.4.1.bias: max=0.018541, mean=0.003365
features.5.0.weight: max=0.002770, mean=0.000108
features.5.0.bias: max=0.000000, mean=0.000000
features.5.1.weight: max=0.012727, mean=0.002898
features.5.1.bias: max=0.009401, mean=0.002570
classifier.weight: max=0.025512, mean=0.005663
classifier.bias: max=0.012799, mean=0.006356

Epoch 710:
features.0.0.weight: max=0.066682, mean=0.013271
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.020712, mean=0.004715
features.0.1.bias: max=0.026076, mean=0.005274
features.1.0.weight: max=0.012999, mean=0.001144
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.018245, mean=0.004667
features.1.1.bias: max=0.015558, mean=0.003433
features.2.0.weight: max=0.007092, mean=0.000606
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.017679, mean=0.004436
features.2.1.bias: max=0.013929, mean=0.003829
features.3.0.weight: max=0.004537, mean=0.000291
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.015645, mean=0.003318
features.3.1.bias: max=0.011573, mean=0.002224
features.4.0.weight: max=0.002626, mean=0.000147
features.4.0.bias: max=0.000000, mean=0.000000
features.4.1.weight: max=0.017569, mean=0.003272
features.4.1.bias: max=0.013742, mean=0.002384
features.5.0.weight: max=0.001599, mean=0.000068
features.5.0.bias: max=0.000000, mean=0.000000
features.5.1.weight: max=0.005379, mean=0.001247
features.5.1.bias: max=0.003741, mean=0.001110
classifier.weight: max=0.016010, mean=0.002478
classifier.bias: max=0.006768, mean=0.002239

Epoch 711:
features.0.0.weight: max=0.066989, mean=0.012018
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.013881, mean=0.005201
features.0.1.bias: max=0.017029, mean=0.004929
features.1.0.weight: max=0.015569, mean=0.001218
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.014762, mean=0.004739
features.1.1.bias: max=0.011190, mean=0.004048
features.2.0.weight: max=0.013270, mean=0.000631
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.016225, mean=0.004171
features.2.1.bias: max=0.013743, mean=0.003577
features.3.0.weight: max=0.005379, mean=0.000294
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.017893, mean=0.003329
features.3.1.bias: max=0.012653, mean=0.002361
features.4.0.weight: max=0.003662, mean=0.000150
features.4.0.bias: max=0.000000, mean=0.000000
features.4.1.weight: max=0.017774, mean=0.003606
features.4.1.bias: max=0.012612, mean=0.002453
features.5.0.weight: max=0.001832, mean=0.000070
features.5.0.bias: max=0.000000, mean=0.000000
features.5.1.weight: max=0.009577, mean=0.001721
features.5.1.bias: max=0.007078, mean=0.001688
classifier.weight: max=0.029088, mean=0.002839
classifier.bias: max=0.012419, mean=0.003758

Epoch 712:
features.0.0.weight: max=0.107117, mean=0.024539
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.034624, mean=0.007594
features.0.1.bias: max=0.032409, mean=0.008542
features.1.0.weight: max=0.020549, mean=0.001897
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.033180, mean=0.007909
features.1.1.bias: max=0.022287, mean=0.006446
features.2.0.weight: max=0.009991, mean=0.000898
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.026317, mean=0.006226
features.2.1.bias: max=0.018393, mean=0.005453
features.3.0.weight: max=0.007859, mean=0.000405
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.023031, mean=0.004589
features.3.1.bias: max=0.011881, mean=0.003032
features.4.0.weight: max=0.005280, mean=0.000188
features.4.0.bias: max=0.000000, mean=0.000000
features.4.1.weight: max=0.026908, mean=0.004523
features.4.1.bias: max=0.019598, mean=0.003297
features.5.0.weight: max=0.002718, mean=0.000084
features.5.0.bias: max=0.000000, mean=0.000000
features.5.1.weight: max=0.008899, mean=0.002091
features.5.1.bias: max=0.012010, mean=0.002100
classifier.weight: max=0.032615, mean=0.003797
classifier.bias: max=0.016328, mean=0.004367

Epoch 713:
features.0.0.weight: max=0.104028, mean=0.021079
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.041410, mean=0.009487
features.0.1.bias: max=0.036655, mean=0.008607
features.1.0.weight: max=0.018851, mean=0.001847
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.036618, mean=0.008991
features.1.1.bias: max=0.030880, mean=0.006492
features.2.0.weight: max=0.009826, mean=0.000949
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.018363, mean=0.006247
features.2.1.bias: max=0.017951, mean=0.005327
features.3.0.weight: max=0.006623, mean=0.000445
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.015359, mean=0.004189
features.3.1.bias: max=0.011230, mean=0.002681
features.4.0.weight: max=0.005344, mean=0.000224
features.4.0.bias: max=0.000000, mean=0.000000
features.4.1.weight: max=0.019561, mean=0.004696
features.4.1.bias: max=0.015451, mean=0.003172
features.5.0.weight: max=0.002172, mean=0.000098
features.5.0.bias: max=0.000000, mean=0.000000
features.5.1.weight: max=0.008251, mean=0.002341
features.5.1.bias: max=0.007574, mean=0.002183
classifier.weight: max=0.024908, mean=0.004005
classifier.bias: max=0.015680, mean=0.004640

Epoch 714:
features.0.0.weight: max=0.162220, mean=0.026155
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.036846, mean=0.010847
features.0.1.bias: max=0.032334, mean=0.011931
features.1.0.weight: max=0.019828, mean=0.002087
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.023143, mean=0.007008
features.1.1.bias: max=0.021783, mean=0.005998
features.2.0.weight: max=0.018840, mean=0.001004
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.027178, mean=0.006988
features.2.1.bias: max=0.020041, mean=0.006507
features.3.0.weight: max=0.007690, mean=0.000487
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.035587, mean=0.005372
features.3.1.bias: max=0.026435, mean=0.003241
features.4.0.weight: max=0.005478, mean=0.000219
features.4.0.bias: max=0.000000, mean=0.000000
features.4.1.weight: max=0.033361, mean=0.004600
features.4.1.bias: max=0.020423, mean=0.003241
features.5.0.weight: max=0.003952, mean=0.000098
features.5.0.bias: max=0.000000, mean=0.000000
features.5.1.weight: max=0.018021, mean=0.003979
features.5.1.bias: max=0.016643, mean=0.003690
classifier.weight: max=0.056120, mean=0.007034
classifier.bias: max=0.032937, mean=0.007864

Epoch 715:
features.0.0.weight: max=0.067958, mean=0.007790
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.006142, mean=0.002276
features.0.1.bias: max=0.006761, mean=0.001557
features.1.0.weight: max=0.007464, mean=0.000553
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.010971, mean=0.002862
features.1.1.bias: max=0.008962, mean=0.001663
features.2.0.weight: max=0.003187, mean=0.000278
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.006882, mean=0.001746
features.2.1.bias: max=0.006356, mean=0.001551
features.3.0.weight: max=0.003141, mean=0.000135
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.006741, mean=0.001624
features.3.1.bias: max=0.005133, mean=0.000996
features.4.0.weight: max=0.001336, mean=0.000060
features.4.0.bias: max=0.000000, mean=0.000000
features.4.1.weight: max=0.009693, mean=0.001352
features.4.1.bias: max=0.004828, mean=0.000919
features.5.0.weight: max=0.000605, mean=0.000027
features.5.0.bias: max=0.000000, mean=0.000000
features.5.1.weight: max=0.003284, mean=0.000873
features.5.1.bias: max=0.002481, mean=0.000822
classifier.weight: max=0.013219, mean=0.001443
classifier.bias: max=0.007067, mean=0.001565

Epoch 716:
features.0.0.weight: max=0.053272, mean=0.008691
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.014285, mean=0.003146
features.0.1.bias: max=0.015764, mean=0.004203
features.1.0.weight: max=0.009300, mean=0.000709
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.011045, mean=0.002883
features.1.1.bias: max=0.008680, mean=0.002566
features.2.0.weight: max=0.003710, mean=0.000381
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.013475, mean=0.002474
features.2.1.bias: max=0.009477, mean=0.002171
features.3.0.weight: max=0.002460, mean=0.000181
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.006372, mean=0.001918
features.3.1.bias: max=0.005079, mean=0.001240
features.4.0.weight: max=0.001717, mean=0.000091
features.4.0.bias: max=0.000000, mean=0.000000
features.4.1.weight: max=0.011258, mean=0.001862
features.4.1.bias: max=0.006238, mean=0.001267
features.5.0.weight: max=0.000814, mean=0.000043
features.5.0.bias: max=0.000000, mean=0.000000
features.5.1.weight: max=0.003568, mean=0.001165
features.5.1.bias: max=0.003999, mean=0.001065
classifier.weight: max=0.009982, mean=0.002792
classifier.bias: max=0.006373, mean=0.003202

Epoch 717:
features.0.0.weight: max=0.091037, mean=0.011715
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.011060, mean=0.003580
features.0.1.bias: max=0.017626, mean=0.005371
features.1.0.weight: max=0.009096, mean=0.000726
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.012811, mean=0.003243
features.1.1.bias: max=0.013100, mean=0.003029
features.2.0.weight: max=0.006691, mean=0.000378
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.010468, mean=0.002546
features.2.1.bias: max=0.009290, mean=0.002402
features.3.0.weight: max=0.002747, mean=0.000166
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.009274, mean=0.002446
features.3.1.bias: max=0.007058, mean=0.001635
features.4.0.weight: max=0.002662, mean=0.000092
features.4.0.bias: max=0.000000, mean=0.000000
features.4.1.weight: max=0.010801, mean=0.001983
features.4.1.bias: max=0.006501, mean=0.001394
features.5.0.weight: max=0.000965, mean=0.000040
features.5.0.bias: max=0.000000, mean=0.000000
features.5.1.weight: max=0.005210, mean=0.000853
features.5.1.bias: max=0.003073, mean=0.000850
classifier.weight: max=0.016976, mean=0.001416
classifier.bias: max=0.008651, mean=0.002112

Epoch 718:
features.0.0.weight: max=0.063287, mean=0.010317
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.010397, mean=0.003593
features.0.1.bias: max=0.010536, mean=0.003797
features.1.0.weight: max=0.009605, mean=0.000825
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.019126, mean=0.004888
features.1.1.bias: max=0.017694, mean=0.003585
features.2.0.weight: max=0.006447, mean=0.000463
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.024720, mean=0.003346
features.2.1.bias: max=0.025299, mean=0.003241
features.3.0.weight: max=0.003312, mean=0.000216
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.013613, mean=0.002598
features.3.1.bias: max=0.009557, mean=0.001741
features.4.0.weight: max=0.002053, mean=0.000103
features.4.0.bias: max=0.000000, mean=0.000000
features.4.1.weight: max=0.015300, mean=0.002120
features.4.1.bias: max=0.012017, mean=0.001559
features.5.0.weight: max=0.000955, mean=0.000047
features.5.0.bias: max=0.000000, mean=0.000000
features.5.1.weight: max=0.004493, mean=0.001190
features.5.1.bias: max=0.003882, mean=0.001181
classifier.weight: max=0.015281, mean=0.002071
classifier.bias: max=0.006724, mean=0.002189

Epoch 719:
features.0.0.weight: max=0.069751, mean=0.012140
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.024698, mean=0.005173
features.0.1.bias: max=0.019500, mean=0.004106
features.1.0.weight: max=0.010173, mean=0.001111
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.014309, mean=0.005298
features.1.1.bias: max=0.008661, mean=0.003979
features.2.0.weight: max=0.006990, mean=0.000600
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.019171, mean=0.003943
features.2.1.bias: max=0.015879, mean=0.003380
features.3.0.weight: max=0.005375, mean=0.000300
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.016899, mean=0.003689
features.3.1.bias: max=0.017555, mean=0.002448
features.4.0.weight: max=0.003016, mean=0.000159
features.4.0.bias: max=0.000000, mean=0.000000
features.4.1.weight: max=0.025328, mean=0.004115
features.4.1.bias: max=0.018349, mean=0.003000
features.5.0.weight: max=0.001562, mean=0.000080
features.5.0.bias: max=0.000000, mean=0.000000
features.5.1.weight: max=0.007000, mean=0.001875
features.5.1.bias: max=0.007101, mean=0.002307
